Id,WnvPresent
1,0.191400166694437
2,0.2300840184082293
3,0.6666152382948455
4,0.16751286506099156
5,0.6666152382948455
6,0.4056815754620169
7,0.6666152382948455
8,0.6666152382948455
1209,0.07439624325721789
1210,0.08427936820165659
1211,0.40439460201567046
1212,0.05159266661865581
1213,0.40439460201567046
1214,0.20343628365022062
1215,0.40439460201567046
1216,0.40439460201567046
2417,0.08995602748105166
2418,0.11451448966827997
2419,0.47200144396564425
2420,0.06683664127103119
2421,0.47200144396564425
2422,0.25295331942859367
2423,0.47200144396564425
2424,0.47200144396564425
3634,0.05907136631459681
3635,0.07167547863390164
3636,0.36288928301555795
3637,0.05421185196031566
3638,0.36288928301555795
3639,0.17880935658157404
3640,0.36288928301555795
3641,0.36288928301555795
4845,0.043863938755782275
4846,0.049554846329575485
4847,0.29323016051043493
4848,0.032171792045794
4849,0.29323016051043493
4850,0.13391984021800313
4851,0.29323016051043493
4852,0.29323016051043493
6054,0.057292396465939144
6055,0.05544264203174852
6056,0.2332066984784988
6057,0.030626219900635118
6058,0.2332066984784988
6059,0.17986730370961168
6060,0.2332066984784988
6061,0.2332066984784988
7263,0.08168299006511519
7264,0.09721607583469091
7265,0.4544885790716407
7266,0.06257515494317972
7267,0.4544885790716407
7268,0.23390053743548161
7269,0.4544885790716407
7270,0.4544885790716407
8480,0.13988980752969807
8481,0.14659247478434145
8482,0.5909019323230653
8483,0.15611668303788778
8484,0.5909019323230653
8485,0.33745550279901043
8486,0.5909019323230653
8487,0.5909019323230653
9688,0.024419235160756253
9689,0.024419235160756253
9690,0.024419235160756253
9691,0.02825769672768539
9692,0.02825769672768539
9693,0.19528746856992657
9694,0.019072898269125973
9695,0.19528746856992657
9696,0.08799107906687567
9697,0.19528746856992657
9698,0.19528746856992657
10903,0.06175764702709414
10904,0.09339965892341369
10905,0.4318205955920677
10906,0.07104806474736287
10907,0.4318205955920677
10908,0.2063242293657461
10909,0.4318205955920677
10910,0.4318205955920677
12137,0.16447088950122696
12138,0.1231735884729705
12139,0.6483545623172619
12140,0.12871112856893846
12141,0.6483545623172619
12142,0.3661525010560828
12143,0.6483545623172619
12144,0.6483545623172619
13347,0.09349086741161627
13348,0.07582326002262066
13349,0.47701710210997017
13350,0.05880179623214238
13351,0.47701710210997017
13352,0.23744133322677102
13353,0.47701710210997017
13354,0.47701710210997017
14569,0.013363016959103628
14570,0.016399448172398523
14571,0.07456216252741378
14572,0.007654845001443915
14573,0.07456216252741378
14574,0.057787842738459085
14575,0.07456216252741378
14576,0.07456216252741378
15782,0.2162625734983905
15783,0.22308575668190755
15784,0.6770331200412187
15785,0.14503718083471084
15786,0.6770331200412187
15787,0.3887484551639823
15788,0.6770331200412187
15789,0.6770331200412187
17000,0.10693938769291293
17001,0.1569930379381738
17002,0.5628039127497131
17003,0.11468808354068238
17004,0.5628039127497131
17005,0.2912952892387653
17006,0.5628039127497131
17007,0.5628039127497131
18214,0.1395635061497386
18215,0.12229247802144966
18216,0.635531527613122
18217,0.14928096328969817
18218,0.635531527613122
18219,0.3533031549551883
18220,0.635531527613122
18221,0.635531527613122
19447,0.1497522530885892
19448,0.1497522530885892
19449,0.1497522530885892
19450,0.1497522530885892
19451,0.1497522530885892
19452,0.1497522530885892
19453,0.1497522530885892
19454,0.1570990842228278
19455,0.5980407238901816
19456,0.10650876453309858
19457,0.5980407238901816
19458,0.317937879767478
19459,0.5980407238901816
19460,0.5980407238901816
20694,0.04327183775710793
20695,0.04327183775710793
20696,0.04327183775710793
20697,0.04327183775710793
20698,0.04314742596406828
20699,0.29029395294857824
20700,0.03173228047268893
20701,0.29029395294857824
20702,0.13170219720644735
20703,0.29029395294857824
20704,0.29029395294857824
21915,0.041121689407241806
21916,0.047655187248193676
21917,0.2936796985068216
21918,0.0401616439262422
21919,0.2936796985068216
21920,0.12451211784822444
21921,0.2936796985068216
21922,0.2936796985068216
23147,0.26276321354873694
23148,0.26276321354873694
23149,0.26276321354873694
23150,0.26276321354873694
23151,0.26276321354873694
23152,0.26276321354873694
23153,0.26276321354873694
23154,0.26276321354873694
23155,0.339393182226486
23156,0.7777771762254909
23157,0.1933753321524183
23158,0.7777771762254909
23159,0.5103113821597121
23160,0.7777771762254909
23161,0.7777771762254909
24394,0.20342453092355464
24395,0.20968913762851032
24396,0.6934070359299664
24397,0.1341342436831447
24398,0.6934070359299664
24399,0.4024151659760805
24400,0.6934070359299664
24401,0.6934070359299664
25607,0.1329387368024296
25608,0.1329387368024296
25609,0.1329387368024296
25610,0.1329387368024296
25611,0.1329387368024296
25612,0.1329387368024296
25613,0.1329387368024296
25614,0.1329387368024296
25615,0.1329387368024296
25616,0.1329387368024296
25617,0.1629470086481291
25618,0.5895062652479757
25619,0.14584079288827814
25620,0.5895062652479757
25621,0.3329890474856923
25622,0.5895062652479757
25623,0.5895062652479757
26855,0.07996917596096692
26856,0.09641482079426165
26857,0.4404530859172653
26858,0.1054898476204133
26859,0.4404530859172653
26860,0.24003209481311039
26861,0.4404530859172653
26862,0.4404530859172653
28072,0.11732088830033352
28073,0.16005006293637156
28074,0.5684346961889338
28075,0.11017865768250582
28076,0.5684346961889338
28077,0.31407123601365156
28078,0.5684346961889338
28079,0.5684346961889338
29283,0.018971359753081556
29284,0.023500931917994225
29285,0.1118514496413973
29286,0.011913879659785423
29287,0.1118514496413973
29288,0.08900346726793372
29289,0.1118514496413973
29290,0.1118514496413973
30499,0.012783076768303628
30500,0.00793067268248456
30501,0.06303769317967031
30502,0.006400178716621159
30503,0.06303769317967031
30504,0.0561823039140855
30505,0.06303769317967031
30506,0.06303769317967031
31711,0.0802328273629999
31712,0.09745611648550019
31713,0.43549968053236354
31714,0.06834134698932388
31715,0.43549968053236354
31716,0.2084639438142994
31717,0.43549968053236354
31718,0.43549968053236354
32922,0.029160688097738193
32923,0.030166811879604603
32924,0.13067050261944724
32925,0.014186984613955678
32926,0.13067050261944724
32927,0.10121222906718189
32928,0.13067050261944724
32929,0.13067050261944724
34131,0.13157611087556847
34132,0.1605699432984085
34133,0.5613786424128079
34134,0.09300714714016226
34135,0.5613786424128079
34136,0.3179049799757439
34137,0.5613786424128079
34138,0.5613786424128079
35347,0.14677560605888548
35348,0.11291735570277527
35349,0.5858093461942594
35350,0.102700725711539
35351,0.5858093461942594
35352,0.33995213515633627
35353,0.5858093461942594
35354,0.5858093461942594
36574,0.13524492943344463
36575,0.15432607799621967
36576,0.6025952540096029
36577,0.1323908380161273
36578,0.6025952540096029
36579,0.3415243231732573
36580,0.6025952540096029
36581,0.6025952540096029
37782,0.11778522511527044
37783,0.1702593243954366
37784,0.5865042618139704
37785,0.14345217864650922
37786,0.5865042618139704
37787,0.3266740979447821
37788,0.5865042618139704
37789,0.5865042618139704
39003,0.058486236338582104
39004,0.03332504609608445
39005,0.22560667119467098
39006,0.025220451343472717
39007,0.22560667119467098
39008,0.1355977420594492
39009,0.22560667119467098
39010,0.22560667119467098
40224,0.16486179052362773
40225,0.16486179052362773
40226,0.16486179052362773
40227,0.16486179052362773
40228,0.16486179052362773
40229,0.16486179052362773
40230,0.16486179052362773
40231,0.16486179052362773
40232,0.16486179052362773
40233,0.16486179052362773
40234,0.13219253684289684
40235,0.13219253684289684
40236,0.13219253684289684
40237,0.13219253684289684
40238,0.13219253684289684
40239,0.613293067318784
40240,0.1127412246704771
40241,0.613293067318784
40242,0.3586626281020454
40243,0.613293067318784
40244,0.613293067318784
41481,0.2785979352389674
41482,0.2806056015138322
41483,0.7264623940308473
41484,0.15391265680253458
41485,0.7264623940308473
41486,0.46221915999680613
41487,0.7264623940308473
41488,0.7264623940308473
42698,0.15241541719366433
42699,0.20483479374982935
42700,0.6368830516681849
42701,0.10725193362726658
42702,0.6368830516681849
42703,0.3236172945577865
42704,0.6368830516681849
42705,0.6368830516681849
43939,0.028164772699300535
43940,0.028164772699300535
43941,0.028164772699300535
43942,0.028164772699300535
43943,0.028164772699300535
43944,0.028164772699300535
43945,0.028164772699300535
43946,0.028164772699300535
43947,0.018805173328387593
43948,0.018805173328387593
43949,0.13889548977285754
43950,0.013030323175711584
43951,0.13889548977285754
43952,0.1141846939529861
43953,0.13889548977285754
43954,0.13889548977285754
45161,0.1604191979750977
45162,0.1831942411103343
45163,0.600103965299128
45164,0.10732901965859822
45165,0.600103965299128
45166,0.35336574512356594
45167,0.600103965299128
45168,0.600103965299128
46390,0.1973699227880656
46391,0.21289237771381272
46392,0.6834565455866745
46393,0.12883685229374633
46394,0.6834565455866745
46395,0.4113331282104898
46396,0.6834565455866745
46397,0.6834565455866745
47601,0.19621395250287654
47602,0.20535394049225283
47603,0.6335764666606426
47604,0.12167891664871887
47605,0.6335764666606426
47606,0.35880173836415913
47607,0.6335764666606426
47608,0.6335764666606426
48826,0.1497213574228332
48827,0.0922639246277558
48828,0.5477010927448799
48829,0.08924798211613862
48830,0.5477010927448799
48831,0.29923092650710814
48832,0.5477010927448799
48833,0.5477010927448799
50035,0.1206119172052781
50036,0.11760128874459318
50037,0.4757348787074765
50038,0.0585179511197567
50039,0.4757348787074765
50040,0.24837229425334412
50041,0.4757348787074765
50042,0.4757348787074765
51259,0.019302061054805347
51260,0.012799594852951216
51261,0.09276110324888179
51262,0.00829934732923277
51263,0.09276110324888179
51264,0.07893282355642896
51265,0.09276110324888179
51266,0.09276110324888179
52483,0.386408394087187
52484,0.4678891812703063
52485,0.8487105281118791
52486,0.3608330648433975
52487,0.8487105281118791
52488,0.6255130008108151
52489,0.8487105281118791
52490,0.8487105281118791
53692,0.22384522460029166
53693,0.1902214509631599
53694,0.7097796884453936
53695,0.14348139902581114
53696,0.7097796884453936
53697,0.4259407899533235
53698,0.7097796884453936
53699,0.7097796884453936
54917,0.08281315209291894
54918,0.10228472149037932
54919,0.47552221158186553
54920,0.06772283076936793
54921,0.47552221158186553
54922,0.22424990041313103
54923,0.47552221158186553
54924,0.47552221158186553
56127,0.17524409643692007
56128,0.20910008004031522
56129,0.6463343079563314
56130,0.1553412230711578
56131,0.6463343079563314
56132,0.35239155550939993
56133,0.6463343079563314
56134,0.6463343079563314
57346,0.08179355662458107
57347,0.05360184910971581
57348,0.29491851692832755
57349,0.03581613373246509
57350,0.29491851692832755
57351,0.2505255379876668
57352,0.29491851692832755
57353,0.29491851692832755
58563,0.03655334009781763
58564,0.03965632778586881
58565,0.2554631621904195
58566,0.03337648468688503
58567,0.2554631621904195
58568,0.1065662183762868
58569,0.2554631621904195
58570,0.2554631621904195
59773,0.1587039432219074
59774,0.19323205559139253
59775,0.6385884293035067
59776,0.15096779172746078
59777,0.6385884293035067
59778,0.3970562260832004
59779,0.6385884293035067
59780,0.6385884293035067
60996,0.037764131779483984
60997,0.045963936004668145
60998,0.2622208628640924
60999,0.0345318593463459
61000,0.2622208628640924
61001,0.10585169364220051
61002,0.2622208628640924
61003,0.2622208628640924
62204,0.3143897845640557
62205,0.399808259366185
62206,0.8215756231917597
62207,0.35377935345488726
62208,0.8215756231917597
62209,0.6138398183482457
62210,0.8215756231917597
62211,0.8215756231917597
63419,0.09975435939190651
63420,0.13575084830179748
63421,0.5005258863590168
63422,0.07432238970242998
63423,0.5005258863590168
63424,0.267357335971055
63425,0.5005258863590168
63426,0.5005258863590168
64627,0.010683314078416415
64628,0.011194299622565485
64629,0.0559285529546236
64630,0.00605348720933932
64631,0.0559285529546236
64632,0.04317488256707335
64633,0.0559285529546236
64634,0.0559285529546236
65841,0.008474215769013303
65842,0.009182096930227706
65843,0.04625138098833
65844,0.005797793014254923
65845,0.04625138098833
65846,0.03928754446496986
65847,0.04625138098833
65848,0.04625138098833
67056,0.03566052401314874
67057,0.0441788448329548
67058,0.2542755282943538
67059,0.03317531421734069
67060,0.2542755282943538
67061,0.10444931260289181
67062,0.2542755282943538
67063,0.2542755282943538
68269,0.06504251907124348
68270,0.08352868920481306
68271,0.3865073544475997
68272,0.06923769284173296
68273,0.3865073544475997
68274,0.171207693331387
68275,0.3865073544475997
68276,0.3865073544475997
69483,0.10221601739293332
69484,0.1315176912977661
69485,0.5076497489128684
69486,0.06596537398831545
69487,0.5076497489128684
69488,0.2666379337177619
69489,0.5076497489128684
69490,0.5076497489128684
70699,0.2202396316873199
70700,0.15275469392613683
70701,0.7289336535373729
70702,0.1555437587189231
70703,0.7289336535373729
70704,0.43227064208388716
70705,0.7289336535373729
70706,0.7289336535373729
71930,0.06713523474079339
71931,0.06713523474079339
71932,0.08459437800640088
71933,0.4361973477202403
71934,0.05032611900512254
71935,0.4361973477202403
71936,0.20544638233155113
71937,0.4361973477202403
71938,0.4361973477202403
73223,0.043478557027499726
73224,0.043478557027499726
73225,0.043478557027499726
73226,0.043478557027499726
73227,0.0529905083245946
73228,0.21284551386483871
73229,0.021652925153424925
73230,0.21284551386483871
73231,0.1584532280324816
73232,0.21284551386483871
73233,0.21284551386483871
74479,0.035410388982063556
74480,0.024742117428325126
74481,0.169202173034801
74482,0.017765678581390224
74483,0.169202173034801
74484,0.1506286497538234
74485,0.169202173034801
74486,0.169202173034801
75739,0.13229774707303257
75740,0.12476369635126874
75741,0.5288648410674679
75742,0.08327566959519601
75743,0.5288648410674679
75744,0.2835822292265652
75745,0.5288648410674679
75746,0.5288648410674679
76984,0.13055401212121118
76985,0.09963925163947407
76986,0.5686750782250476
76987,0.09640782791218581
76988,0.5686750782250476
76989,0.3243771805689297
76990,0.5686750782250476
76991,0.5686750782250476
78266,0.038845785566260047
78267,0.025662543138985805
78268,0.18950552029872816
78269,0.018778375231601373
78270,0.18950552029872816
78271,0.16605920637075738
78272,0.18950552029872816
78273,0.18950552029872816
79548,0.015043150196501242
79549,0.014561399913601994
79550,0.07721143780614283
79551,0.006801964897893124
79552,0.07721143780614283
79553,0.06553376786665424
79554,0.07721143780614283
79555,0.07721143780614283
80761,0.0116096836642265
80762,0.011929636430105413
80763,0.06320114455497995
80764,0.006417779736291234
80765,0.06320114455497995
80766,0.05023073077171153
80767,0.06320114455497995
80768,0.06320114455497995
81992,0.01583957546675357
81993,0.010155452060689792
81994,0.07948300275531335
81995,0.00819915940949152
81996,0.07948300275531335
81997,0.06353408430199084
81998,0.07948300275531335
81999,0.07948300275531335
83208,0.08615719707338251
83209,0.1004293523991741
83210,0.4689551994795487
83211,0.07714325937485783
83212,0.4689551994795487
83213,0.24934546577063316
83214,0.4689551994795487
83215,0.4689551994795487
84437,0.20609311067941546
84438,0.2692681024868064
84439,0.701573992656986
84440,0.1913179648357516
84441,0.701573992656986
84442,0.4117577263539791
84443,0.701573992656986
84444,0.701573992656986
85645,0.26682688283689
85646,0.3406311792302191
85647,0.7672165899135418
85648,0.18417338463442584
85649,0.7672165899135418
85650,0.49528828591801066
85651,0.7672165899135418
85652,0.7672165899135418
86868,0.3134061878591134
86869,0.39318499407477603
86870,0.8052129212673959
86871,0.24880092157608844
86872,0.8052129212673959
86873,0.5517370500539152
86874,0.8052129212673959
86875,0.8052129212673959
88077,0.11705905838395345
88078,0.16683317255641836
88079,0.5884537323591572
88080,0.08920278036898069
88081,0.5884537323591572
88082,0.3025530880384463
88083,0.5884537323591572
88084,0.5884537323591572
89295,0.09218150967965337
89296,0.09218150967965337
89297,0.11039088938747064
89298,0.46171723968581335
89299,0.07946014615549356
89300,0.46171723968581335
89301,0.24522518478468983
89302,0.46171723968581335
89303,0.46171723968581335
90518,0.07514301570942478
90519,0.09069399935706546
90520,0.42389516852616893
90521,0.05567070958133753
90522,0.42389516852616893
90523,0.20107282781589905
90524,0.42389516852616893
90525,0.42389516852616893
91742,0.031397420211408664
91743,0.0357892572008191
91744,0.21496128383548221
91745,0.02681667776322992
91746,0.21496128383548221
91747,0.0947589870226758
91748,0.21496128383548221
91749,0.21496128383548221
92956,0.07238390231812536
92957,0.07553269253259806
92958,0.41406362794733176
92959,0.06639293946157002
92960,0.41406362794733176
92961,0.19466303977336366
92962,0.41406362794733176
92963,0.41406362794733176
94171,0.09845290676337165
94172,0.09818612469479839
94173,0.49688166498255143
94174,0.08549350501888596
94175,0.49688166498255143
94176,0.27407141449918104
94177,0.49688166498255143
94178,0.49688166498255143
95389,0.011654620111697805
95390,0.0076271447252758305
95391,0.0076271447252758305
95392,0.057116158546374786
95393,0.007841803156213821
95394,0.057116158546374786
95395,0.046261541431692456
95396,0.057116158546374786
95397,0.057116158546374786
96614,0.03538641997997151
96615,0.03538641997997151
96616,0.03538641997997151
96617,0.03538641997997151
96618,0.03538641997997151
96619,0.02956817330590336
96620,0.02956817330590336
96621,0.02956817330590336
96622,0.1486420817085503
96623,0.01781405270752473
96624,0.1486420817085503
96625,0.12765554735676152
96626,0.1486420817085503
96627,0.1486420817085503
97850,0.008354677742294512
97851,0.0077367016659915105
97852,0.044119908378877984
97853,0.004399655057521467
97854,0.044119908378877984
97855,0.038524328876027886
97856,0.044119908378877984
97857,0.044119908378877984
99067,0.0957665032879099
99068,0.0957665032879099
99069,0.11364631662241957
99070,0.11364631662241957
99071,0.11364631662241957
99072,0.11364631662241957
99073,0.4979928287808602
99074,0.11173764399938059
99075,0.4979928287808602
99076,0.2240002459111588
99077,0.4979928287808602
99078,0.4979928287808602
100296,0.0802711320357638
100297,0.0802711320357638
100298,0.10133710532116424
100299,0.10133710532116424
100300,0.4497890778767712
100301,0.061471460133433554
100302,0.4497890778767712
100303,0.23810221060115974
100304,0.4497890778767712
100305,0.4497890778767712
101529,0.15340207383854873
101530,0.2081465575700116
101531,0.6450130075370138
101532,0.15458493260138143
101533,0.6450130075370138
101534,0.40766614064571016
101535,0.6450130075370138
101536,0.6450130075370138
102749,0.04590140070508053
102750,0.04955141373004755
102751,0.3031777819519971
102752,0.033685292182904274
102753,0.3031777819519971
102754,0.137001251669414
102755,0.3031777819519971
102756,0.3031777819519971
103964,0.17988605111496705
103965,0.17988605111496705
103966,0.19281196900162328
103967,0.19281196900162328
103968,0.19281196900162328
103969,0.19281196900162328
103970,0.19281196900162328
103971,0.637965762633943
103972,0.12371926716727646
103973,0.637965762633943
103974,0.36379565475594466
103975,0.637965762633943
103976,0.637965762633943
105209,0.061862994932842294
105210,0.061862994932842294
105211,0.061862994932842294
105212,0.061862994932842294
105213,0.061862994932842294
105214,0.07717787862539383
105215,0.07717787862539383
105216,0.07717787862539383
105217,0.3899970887085982
105218,0.3899970887085982
105219,0.3899970887085982
105220,0.06044924060405591
105221,0.3899970887085982
105222,0.16688075759733034
105223,0.3899970887085982
105224,0.3899970887085982
106456,0.08592437070145797
106457,0.08592437070145797
106458,0.08592437070145797
106459,0.08592437070145797
106460,0.0907348350300494
106461,0.0907348350300494
106462,0.0907348350300494
106463,0.0907348350300494
106464,0.44260602845332725
106465,0.44260602845332725
106466,0.44260602845332725
106467,0.07399612947805458
106468,0.44260602845332725
106469,0.2312256432369764
106470,0.44260602845332725
106471,0.44260602845332725
107710,0.04655691503066087
107711,0.04655691503066087
107712,0.05309308607971563
107713,0.05309308607971563
107714,0.213187874136738
107715,0.213187874136738
107716,0.213187874136738
107717,0.213187874136738
107718,0.02169623016100814
107719,0.213187874136738
107720,0.19337357868637012
107721,0.213187874136738
107722,0.213187874136738
108963,0.1576205500096215
108964,0.1576205500096215
108965,0.1576205500096215
108966,0.17428066529680117
108967,0.6285544666000193
108968,0.6285544666000193
108969,0.11939236869039559
108970,0.6285544666000193
108971,0.34229705294777113
108972,0.6285544666000193
108973,0.6285544666000193
110197,0.18018578320166734
110198,0.21118635018244497
110199,0.6606144601139585
110200,0.13608383399344726
110201,0.6606144601139585
110202,0.37882484712539943
110203,0.6606144601139585
110204,0.6606144601139585
111426,0.07171393798982172
111427,0.07171393798982172
111428,0.08662173366819892
111429,0.4116345463431258
111430,0.07679306587999507
111431,0.4116345463431258
111432,0.20833690923566134
111433,0.4116345463431258
111434,0.4116345463431258
112648,0.01469988613100208
112649,0.011696284810620808
112650,0.06769303037466719
112651,0.008655789798853704
112652,0.06769303037466719
112653,0.0527520634834139
112654,0.06769303037466719
112655,0.06769303037466719
113868,0.22511936450584646
113869,0.3162172957556517
113870,0.7617163853317199
113871,0.27401858544832264
113872,0.7617163853317199
113873,0.48361527008437594
113874,0.7617163853317199
113875,0.7617163853317199
115086,0.006232541534682516
115087,0.003979363103039363
115088,0.03054405243865283
115089,0.003774448075782227
115090,0.03054405243865283
115091,0.02221505092184923
115092,0.03054405243865283
115093,0.03054405243865283
9,0.16363419503237298
10,0.19808097605874406
11,0.623028082378108
12,0.14260104769725826
13,0.623028082378108
14,0.36069669955704886
15,0.623028082378108
16,0.623028082378108
1217,0.06229608554486391
1218,0.07069454299514324
1219,0.3594661192747772
1220,0.04302897420005118
1221,0.3594661192747772
1222,0.17430063715138613
1223,0.3594661192747772
1224,0.3594661192747772
2425,0.07553166576737551
2426,0.09657007864674175
2427,0.42492045890269353
2428,0.055891769007226914
2429,0.42492045890269353
2430,0.2186727811235807
2431,0.42492045890269353
2432,0.42492045890269353
3642,0.04933087866261364
3643,0.0599891590109155
3644,0.32009385175805377
3645,0.04523414513893299
3646,0.32009385175805377
3647,0.1525253696372969
3648,0.32009385175805377
3649,0.32009385175805377
4853,0.03653369437428357
4854,0.04131466987640622
4855,0.25535704620831146
4856,0.026740813833943614
4857,0.25535704620831146
4858,0.1133237738407931
4859,0.25535704620831146
4860,0.25535704620831146
6062,0.047830338057227785
6063,0.04627108302612174
